Company Name,Experience With SBIR Program,Number of Employees,Is Woman Owned,Is Socially and Economically Disadvantaged,Is HUBzone Owned
"Serviceware, Inc.",1,N/A,No,No,No
Servo Corp. Of America,2,N/A,No,No,No
"Seryx Biomedical, Inc.",1,2,No,No,No
"Sesame Solar, Inc.",2,17,Yes,No,No
Sesco,6,70,No,No,No
"SEST, INC.",6,12,No,Yes,No
SET ASSOC. CORP.,69,37,No,No,No
SET Group LLC,3,5,No,Yes,No
Seta Corp.,2,N/A,No,Yes,No
Setec Inc,1,N/A,No,No,No
"Setech, Inc.",2,N/A,No,No,No
Setecs Corporation,1,N/A,No,No,No
Sets Technology Inc,19,N/A,No,No,No
"Setter Research, Inc.",4,1,No,No,No
SettleTop Inc.,2,6,No,Yes,No
"Seurat Therapeutics, Inc.",1,0,No,No,No
"SEV1TECH, LLC",4,213,No,No,Yes
"Seven Biosciences, Inc.",2,2,Yes,Yes,No
Seven Mountains Scientific Inc,3,4,No,No,No
Severn Technology Inc,2,4,No,No,No
"SEVIDENT, INC.",1,7,Yes,No,No
Sevivo LLC,1,1,No,No,No
Sevrain-tech Inc,1,N/A,No,No,No
Seward Incorporated,17,10,No,No,No
"SEXTANT ENGINEERING TECHNOLOGIES, INC.",5,8,No,Yes,Yes
Sextant Medical Corp.,2,N/A,No,No,No
"SEXUAL HEALTH NETWORK, INC.",1,N/A,No,No,No
"SFA, INC.",9,488,No,No,No
"Sfc Fluidics, Inc.",16,12,No,No,No
"SFM Technology, Inc.",2,3,No,No,No
"SFP WORKS, LLC",4,3,No,No,No
sGC Pharma Inc.,2,5,No,No,No
"SGgenomics, Inc.",1,6,No,No,No
"SGM BIOTECH, INC.",1,0,No,No,No
SGNT INC,2,13,Unavailable,Unavailable,Unavailable
"SGSD Partners, LLC",1,6,No,No,No
"Sha &amp; Associates, Inc.",1,2,No,No,No
"Shaba Shellfish, Inc.",1,2,No,No,No
"SHADE, INC.",4,15,No,Yes,No
"Shadow Research, Inc.",2,10,No,Yes,No
"SHADOWBAND SYSTEMS, INC.",3,6,No,No,No
"SHAKTI TECHNOLOGIES, INC.",5,4,No,No,No
"Shal Technologies, Inc.",2,3,No,No,No
Shaman Pharmaceuticals Inc,1,N/A,Yes,No,No
SHAMROCK STRUCTURES LLC,1,11,No,No,No
"SHANBROM TECHNOLOGIES, LLC",2,N/A,No,No,No
Shannon &amp; Wilson Inc,1,11,No,No,No
Shape Change Technologies LLC,21,4,No,No,No
SHAPE MEMORY MEDICAL INC,2,10,No,No,No
"Shapefidelity, Inc.",2,26,No,No,No
"ShapeStart Measurement Systems, Inc.",2,8,No,No,No
Shared Care Productions Inc.,2,N/A,No,No,No
"Shared Medical Technology, Inc.",2,N/A,No,No,No
SHARED SPECTRUM COMPANY,37,25,No,No,No
"Shark Wheel, Inc.",2,4,No,No,No
Sharklet Technologies Inc.,11,14,No,No,No
"Sharma &amp; Associates, Inc.",14,22,No,Yes,No
SHARP EDGE LABS INC,1,0,No,No,No
Sharp Vision Software LLC,5,18,No,No,No
SHARPE ENGINEERING INC,3,2,No,No,No
"Sharpeyes, LLC",1,2,No,No,No
Shason Microwave Corp.,2,N/A,No,No,No
"SHASQI, INC.",2,4,No,No,No
"Shasta Crystals, Inc.",5,9,Yes,No,Yes
Shaw Mountain Technology LLC,1,2,No,No,No
"SHAWN SYSTEMS, INC.",15,12,No,Yes,No
Shay Aerospace Corp,2,3,Yes,No,No
"Shayda Technologies, Inc.",4,7,No,No,No
Shear Form Inc ,20,4,No,No,No
"SHEARWATER POLYMERS, INC.",2,N/A,No,No,No
"Shearwater Technology, Inc.",1,1,No,No,No
"SHEAUMANN LASER, INC.",1,35,No,No,No
Sheehan Medical LLC,3,3,Yes,No,No
Sheep Venture Company,2,3,No,No,No
Sheepdog Sciences Inc,3,5,No,No,No
Sheeta Global Tech Corp.,6,8,Yes,No,No
Sheetak Inc.,4,15,No,No,No
"Sheidow Consulting, Inc.",3,3,Yes,No,No
"Shelburne Laboratories, Inc.",1,N/A,No,No,No
"SHELBYTECH, INC.",2,N/A,No,No,No
Shellfish Solutions Inc.,2,4,No,No,No
Shen Associates,1,N/A,No,Yes,No
Shenandoah Mountain,9,N/A,No,No,No
Shenango Industries Inc.,2,N/A,No,No,No
SHENASA MEDICAL,3,N/A,Yes,No,No
"SHENNONG BIOTECH, INC.",1,3,No,No,No
SHEPHERD MEDICAL COMPANY,2,N/A,No,No,No
"Shepra, Inc.",7,17,No,No,No
"SHERBROOKE CONSULTING, INC.",2,N/A,Yes,No,No
SHERIDAN SOLUTIONS LLC,6,4,No,No,No
Sherman M. Seltzer,1,1,No,No,No
"Sherpa Solutions, LLC",1,6,No,No,No
"Sherwin, Inc.",2,12,No,No,No
Shield AI Inc.,4,180,No,No,No
Shield Pharma LLC,1,1,No,No,No
"Shield Rite, Inc.",5,50,Yes,No,No
Shielding Technologies Inc,3,N/A,Yes,No,No
Shifa Biomedical Corporation,15,3,No,No,No
"SHIFT LABS, INC.",2,2,Yes,No,No
"Shift Pharmaceuticals Holdings, Inc.",1,3,No,No,No
"Shift.org, Inc.",1,22,No,No,No
Shift5 Inc.,2,63,No,No,No
"Shiftleft, Inc.",1,42,No,No,No
"SHINE MEDICAL TECHNOLOGIES, INC.",1,26,No,No,No
"Shine Micro, Inc.",1,7,No,No,No
"SHIO, LLC",1,3,No,No,No
Ship of Theseus LLC,1,1,No,No,Yes
"Shipcom Federal Solutions, LLC",2,44,No,No,No
Shirley Willett Inc,1,N/A,Yes,No,No
"Shivvers Manufacturing, Inc.",3,N/A,No,No,No
SHOCK TECH INC,4,61,No,No,No
"Shock Transients, Inc.",4,1,No,No,No
"Shockwave, LLC",2,8,No,No,No
"Shoelace Wireless, Inc.",2,1,No,No,No
Shonka Research Associates,11,N/A,No,No,No
SHOPAGON INC,1,3,Yes,No,No
"SHORELINE BIOME, LLC",1,2,No,No,No
Shorr Productions,2,N/A,No,No,No
Shulcon Industries Inc.,1,N/A,No,No,No
"SHURE FOODS, INC",1,6,No,No,No
"Shuttle Pharmaceuticals, Inc.",6,5,No,No,No
SHW Enterprises,1,0,No,No,No
SI Diamond Technology Inc,18,N/A,No,No,No
Si Division Of Spectrum 39,1,5,Yes,No,No
"SI GOVERNMENT SOLUTIONS, INC.",7,40,No,No,No
"SI2 TECHNOLOGIES, INC.",108,39,No,No,No
Siagenic Inc.,2,5,No,No,No
Sibel Inc.,1,8,No,No,No
"SibellOptics, LLC",7,4,No,No,No
Sibia,2,N/A,No,No,No
"SIBTECH, INC.",34,N/A,No,No,No
"SIBYL PHARMACEUTICAL, INC.",1,N/A,No,No,No
"SiC Systems, Inc.",4,3,No,No,No
"SIC Technologies, Inc.",2,2,No,No,No
SICDRONE CORPORATION,2,10,No,No,No
"SICEL TECHNOLOGIES, INC.",1,N/A,No,No,No
"Sickweather, Inc.",1,3,No,No,No
"SiCOM, Inc",17,63,No,No,No
SICOMM (CHANGED TO: SILVUS COMMUNICATION,2,3,No,No,No
SICORE TECHNOLOGIES INC.,26,7,No,No,No
SID GREEN LLC,1,3,No,No,No
SID TECHNOLOGIES LLC,1,N/A,No,No,No
"SIDDCO, INC.",2,N/A,No,No,No
"Sidoran Consulting, Inc.",1,N/A,Yes,No,No
"SiDx, Inc.",3,6,No,No,Yes
"Siege Pharmaceuticals, Inc.",1,1,Yes,No,No
"Siege Technologies, LLC",6,12,No,No,No
Siegfried Enterprises Inc,1,5,No,No,No
Siegmund Scientific,4,N/A,No,No,No
SIEMENS MEDICAL SYSTEMS,2,N/A,No,No,No
SIenna Labs,1,1,No,No,No
"SIENNA TECHNOLOGIES, INC.",66,10,No,No,No
Sierra Biomedical Corpon,3,N/A,No,No,No
SIERRA CYTOMETRY,1,N/A,No,No,No
Sierra Energy,1,100,No,No,No
"SIERRA ENGINEERING &amp; SOFTWARE, INC.",1,2,No,No,No
"SIERRA ENGINEERING, INC.",31,4,No,No,No
"SIERRA INTERVENTIONS, LLC",2,N/A,No,No,No
"Sierra Lobo, Inc. ",24,299,No,Yes,No
Sierra Medical,2,8,No,No,No
"SIERRA MONOLITHICS, INC.",20,52,No,No,No
Sierra Nevada Corporation,6,N/A,Yes,No,No
"SIERRA PACIFIC INNOVATIONS, CORP. ",1,5,No,No,No
"Sierra Scientific Instruments, Inc.",2,N/A,No,No,No
Sierracom Inc.,1,N/A,No,No,No
SIETEC Corporation,3,N/A,No,No,No
SIEV TECHNOLOGIES LLC,1,1,No,No,No
"Sievers Instruments, Inc.",13,N/A,No,No,No
"SIFR SYSTEMS, INC.",1,5,Unavailable,Unavailable,Unavailable
Sifteo,2,3,No,No,No
"SIGA TECHNOLOGIES, INC.",15,N/A,No,No,No
Sigcom Inc.,3,3,No,No,No
"Sigenics, Inc.",2,12,No,No,No
"Sight, Sound, &amp; Motion, Inc.",2,16,No,No,No
Sightgain Inc.,3,11,No,No,No
"SIGHTLINE APPLICATIONS, LLC",1,2,No,No,Yes
"SIGINT Systems, LLC",1,5,Yes,No,No
Sigma Dynamics Corp.,1,N/A,No,No,No
Sigma Gamma Lambda Inc.,2,N/A,No,No,No
SIGMA K CORP,7,6,Yes,No,No
Sigma Research Corp,26,N/A,No,No,No
SIGMA SPACE CORPORATION,18,85,No,Yes,No
"SIGMA SYSTEMS RESEARCH, INC.",13,9,Yes,No,No
"SIGMA TECHNOLOGIES INTERNATIONAL GROUP, INC.",77,27,No,No,No
"Sigma Technology, Inc.",1,14,No,No,No
Sigman Computer Services,1,N/A,No,No,No
Sigmastat Inc.,1,N/A,No,No,No
SIGMATECH INC,5,315,No,No,No
"Sigmodon Systems, Inc.",2,N/A,No,No,No
"SIGMOVIR BIOSYSTEMS, INC.",4,18,No,No,No
"Sign Assessment, Inc",1,N/A,Yes,No,No
SIGNABLOK INC,13,2,No,No,No
Signal &amp; Wave Information,1,2,No,No,No
Signal Analytics Corp,6,N/A,No,No,No
Signal Corp.,2,N/A,No,Yes,No
Signal Engineering Inc.,5,N/A,No,No,No
"Signal Innovations Group, Inc.",22,31,No,No,No
"SIGNAL LABS, INC.",2,5,No,No,No
"SIGNAL PHARMACEUTICALS, INC.",4,N/A,No,No,No
Signal Processing Technologies LLC,1,3,Yes,No,No
"SIGNAL PROCESSING TECHNOLOGIES, INC.",1,3,No,No,No
"Signal Processing Technology,",11,3,No,No,No
"Signal Processing, Inc.",38,12,Yes,Yes,No
"Signal Science, Inc.",1,N/A,No,No,No
Signal Separation Tech,6,N/A,No,No,No
"SIGNAL SOLUTIONS, LLC",6,8,No,No,No
Signal Systems Corporation ,55,25,No,No,No
SIGNALCRAFT R&amp;D CORPORATION,1,N/A,No,No,No
"Signalogic, Inc.",2,5,No,No,Yes
"Signalogic, Inc.",1,N/A,No,No,No
SignalRx Pharmaceuticals Inc.,5,2,No,No,No
Signatech Systems,1,1,No,No,No
Signatron Acquisition Corp,7,1,No,No,No
Signatron Technology Corp.,20,7,No,No,No
SIGNATURE ANALYTICS LLC,2,2,Yes,No,No
"Signature Research, Inc.",33,43,No,No,No
"Signature Solutions, Inc.",2,25,No,No,No
Significat Associates,2,N/A,No,No,No
"Signition, Inc.",2,4,No,No,No
"SIGNOS, INC.",1,16,No,No,No
"SIGNOSIS, INC.",1,N/A,No,No,No
"SIGNUM BIOSCIENCES, INC.",8,N/A,No,No,No
"Sigopt, Inc.",1,27,No,No,No
"Sigpro Systems, Inc.",8,5,Yes,No,No
"Sigray, Inc.",30,62,No,Yes,No
Sigrity,2,N/A,No,No,No
"SIGT, LLC",1,1,No,No,No
"SIGTEK, INC.",2,27,No,No,No
"Sigtem Technology, Inc",21,3,No,No,No
"Siilion, Inc",5,2,No,No,No
SIL Technologies LLC,2,2,Yes,Yes,No
"SILA NANOTECHNOLOGIES, INC.",4,30,No,No,No
"SILAGENE, INC.",1,2,No,No,No
SILARTEK LLC,1,2,No,No,No
Silatronix,4,12,No,No,No
"SILBIOTECH, INC.",3,4,Yes,Yes,No
SilcsBio LLC,4,4,No,No,No
Silent Call Corporation,1,N/A,No,No,No
"SILENTECH, INC.",2,N/A,No,No,No
"SILERETECH, LLC",1,N/A,No,No,No
Silexta Inc.,1,2,No,No,No
"Silhouette Technology, Inc.",9,N/A,No,No,No
"SILICON 6, L.L.C.",1,2,Yes,No,No
SILICON ASSURANCE LLC,1,3,No,Yes,No
"SILICON AUDIO, LLC",13,10,No,No,No
"SILICON BIODEVICES, INC.",3,0,No,No,No
Silicon Connection Inc.,4,12,No,No,No
"Silicon Designs, Inc.",26,45,No,No,No
Silicon Dynamics Inc,1,N/A,No,No,No
SILICON DYNAMIX INC,1,2,No,No,No
Silicon Engines Inc,6,N/A,No,No,No
Silicon Films Corpon,4,N/A,No,No,No
SILICON GENETICS,3,N/A,No,No,No
"Silicon Informatics, Inc.",2,1,No,No,No
"Silicon Insite, Inc.",2,35,No,No,No
Silicon Kidney,7,1,No,No,No
"Silicon Micro Display, Inc.",3,4,No,Yes,No
Silicon Microstructures Inc,1,2,No,No,No
"Silicon Mountain Design, Inc.",31,10,No,No,No
"Silicon Mountain Technologies, Inc",2,28,No,No,No
SILICON POWER CORPORATION,6,22,No,No,No
"Silicon Ribbon, LLC",1,1,No,No,No
Silicon Solar Solutions,2,6,No,No,No
Silicon Space Technology Corporation,33,16,No,No,No
Silicon Speech,1,1,No,No,No
"SILICON TECHNOLOGIES, INC.",14,8,No,No,No
Silicon Technology Inc,1,6,No,No,No
Silicon Video Corp.,1,2,No,No,No
"Silicon Wafer Technologies, Inc.",3,2,No,No,No
"Siliconcore Technology, Inc.",1,23,No,No,No
"SILICONOPTICS, INC.",1,5,No,No,No
SiliconScapes,1,1,No,No,No
"Silk Technologies, Ltd.",4,10,No,No,No
SILOAM BIOSCIENCES,11,6,No,Yes,No
"Silpara Technologies, LLC",1,1,No,No,No
Siltronix Inc.,2,20,Yes,No,No
"SILVACO DATA SYSTEMS, INC.",2,220,No,No,No
"Silvec Biologics, Inc.",1,2,No,No,No
"SILVER BULLET SOLUTIONS, INC.",5,6,Yes,Yes,No
"Silver Creek Pharmaceuticals, INC",1,10,No,No,No
"SILVER ENGINEERING, INC.",2,11,No,No,No
"Silver Fir Software, Inc.",1,6,No,No,No
SILVER LAKE RESEARCH CORPORATION,11,31,No,No,No
Silver Sky Technologies,1,3,Yes,No,No
SILVERBILLS LLC,1,3,Yes,No,No
SILVERBLOCK SYSTEMS INC. ,1,9,No,No,No
"Silverbrook Limited, Baetis",2,N/A,No,No,No
"SILVERCHAIR SCIENCE+COMMUNICATION, INC.",6,N/A,No,No,No
Silverside Detectors Inc.,8,8,No,No,No
"Silverthread, Inc.",3,4,No,No,No
Silvics Analytic ,1,1,No,No,No
"Silvus Technologies, Inc. ",44,28,No,No,No
SIM-VIVO LLC,3,4,No,No,No
"SIMATRA MODELING TECHNOLOGIES, LLC",2,N/A,No,No,No
"SIMBA Chain, Inc.",7,75,No,No,Yes
Simbex LLC,27,35,No,No,No
SIMBIONIX CORP.,2,30,No,No,No
"SimBioSys, Inc.",2,2,Yes,Yes,No
SimBiotic Software,5,22,No,No,No
SimBlocks LLC,1,1,No,No,No
"Simbulus, Inc. ",4,9,No,No,No
Simcredible,1,N/A,Yes,No,No
"Simergent, LLC",2,8,No,No,No
"Simetri, Inc.",10,27,Yes,Yes,No
Simex Systems &amp; Software,2,2,No,No,No
Simiao Health,2,10,No,No,No
"SimInsights, Inc.",4,3,No,No,No
"Simis Labs, Inc.",1,6,No,No,No
"Simkin, Inc",1,N/A,No,No,No
"Simm Associates, Inc.",1,4,No,No,No
SIMmersion L.L.C.,26,11,No,No,No
SIMMETRIX INC.,49,10,No,No,No
"SIMMTEC, INC.",2,8,No,No,No
Simnet,1,3,No,No,No
SIMONPIETRI ENTERPRISES LLC,4,8,Yes,Unavailable,No
Simons J C &amp; Assocs,1,1,No,No,No
"SIMONS, LI AND ASSOCIATES INC.",1,N/A,No,No,No
Simoysis,1,N/A,No,No,No
SIMPACT LLC,1,1,Unavailable,Unavailable,Unavailable
"SIMPETUS, LLC",2,1,No,No,No
"SIMPEX TECHNOLOGIES, INC.",16,10,No,Yes,No
"SIMPHOTEK, INC.",7,4,No,No,No
SIMPLE TECHNOLOGY SOLUTIONS INC.,2,40,No,No,Yes
"Simple Technology, Inc.",1,12,Yes,No,No
"SimpleC, LLC",2,0,No,No,No
SimpleSense Inc.,5,14,No,No,No
SimpleWater,1,2,No,Yes,No
SIMPLEX MANUFACTURING CO,1,30,No,No,No
Simplex Scientific,1,6,No,No,No
SIMPLX PHARMACEUTICALS,1,N/A,No,Yes,No
"Simplyvital Health, Inc.",2,6,Yes,No,No
Simpore Inc.,11,7,No,No,No
"SIMPRES, INC.",2,N/A,No,No,No
"Simpson Weather Associates, Inc.",8,10,No,No,No
"SIMQUEST INTERNATIONAL, LLC ",43,10,No,No,No
SIMS BROTHERS INCORPORATED,2,4,No,No,Yes
Simtex Inc.,1,N/A,No,No,No
"Simtrs, &quot;LLC&quot;",2,3,No,Yes,No
SIMTUNES,2,3,No,No,No
"Simula, Inc.",31,19,No,No,No
Simulated Inanimate Models LLC,3,2,No,No,No
Simulation &amp; Software,1,55,No,No,No
Simulation Engineering Technol,1,3,No,Yes,No
Simulation Plus,2,N/A,No,No,No
Simulation Resources Inc.,2,N/A,No,No,No
SIMULATION TECHNOLOGIES INC,17,186,Yes,No,No
"SIMULATION TECHNOLOGY &amp; APPLIED RESEARCH, INC.",21,6,No,No,No
"Simulations Plus, Inc.",2,140,No,No,No
"SIMULATIONS, LLC",4,8,No,No,No
"SimulConsult, Inc.",5,4,No,No,No
Simulex Inc.,3,10,No,No,No
Simultac LLC,2,8,No,No,No
"SIMULTEL, INC.",2,N/A,Yes,No,Yes
"SIMULUTION, INC.",5,5,No,No,No
Simutech,3,N/A,No,No,No
Simuvision/gemini Technology,1,2,No,No,No
"SimVentions, Inc.",37,285,No,No,No
"SIMWRIGHT, INC.",23,12,No,No,No
"SIMX, INC",10,35,No,No,No
Sina Investments,1,16,No,No,No
"SINC, INC.",2,N/A,No,No,No
"Sinclair Optics, Inc.",2,7,No,No,No
"Sindre Metals, Inc. ",1,3,Yes,No,No
Sine Nomine Associates,1,N/A,Yes,Yes,No
Sineograph Corpon,1,N/A,No,No,No
"SINGLE ORGANISM SOFTWARE, INC",1,N/A,No,No,No
"SINGLE PIXEL BIOMEDICAL, INC.",1,N/A,No,No,No
SingletO2 Therapeutics LLC ,3,4,No,No,No
"SINGULARITY - INTELLIGENCE AMPLIFIED, LLC",1,1,No,No,Unavailable
"Singularity Energy, Inc.",1,4,No,No,No
"SINGULEX, INC.",4,N/A,No,No,Yes
Sinha S &amp; Assocs Inc,5,10,No,Yes,No
SINHATECH,4,4,No,Yes,No
Sinmat Inc,42,20,No,No,No
Sinnar Associates,2,N/A,No,No,No
"SinnovaTek, Inc.",3,7,No,No,No
Sinode,2,10,No,Yes,Yes
Sinoora Inc.,4,1,No,No,No
"Sinopia Biosciences, Inc.",10,4,No,No,No
"Sinor, Daniel",1,1,No,No,No
"Sinovia Technologies, Inc.",6,4,No,No,No
"Sintact Medical Systems, Inc",2,2,No,No,No
Sintex Corp,1,N/A,No,No,No
"Sinton Consulting, Inc.",2,10,No,No,No
"SINTX Technologies, Inc.",11,25,No,No,No
"SinWaves, Inc.",2,2,No,No,No
"SIO2 Medical Products, Inc.",1,450,No,No,No
SION POWER,3,50,No,No,No
"SIONYX, INC.",4,20,No,No,No
Siorah Incorporated,1,4,No,No,No
SioTeX Corporation ,2,3,No,No,No
SIOUX MANUFACTURING CORPORATION,7,200,No,Yes,Yes
SIPPA Solutions LLC,3,4,No,No,No
"SIPPICAN, INC",9,470,No,No,No
Siprosys,1,4,No,No,No
Sirad Inc,1,N/A,No,No,No
"SIRENAS MARINE DISCOVERY, LLC",1,6,No,No,No
"SIRGA ADVANCED BIOPHARMA, INC.",3,N/A,Yes,No,No
Siris Laboratorys,1,N/A,No,No,No
Sirius Thinking Ltd,13,5,No,No,No
"Sirnaomics, Inc.",5,86,No,No,No
"SIRNAX, Inc.",1,1,No,No,No
SIROM SCIENTIFIC SOLUTIONS LLC,2,5,Yes,No,No
"Sironix Renewables, Inc.",5,1,No,No,No
"SIRPANT IMMUNOTHERAPEUTICS, INC.",1,4,No,No,No
Sirtris Pharmaceuticals,1,N/A,No,No,No
Sisa Phamaceutical,3,N/A,No,No,No
"SiSigray, Inc",1,30,Unavailable,Unavailable,Unavailable
"Sisk Rifles Manufacturing, LLC",1,2,No,No,No
SISOM Thin Films LLC,1,3,No,No,No
"Sistine Solar, Inc.",1,4,No,No,No
Sisu,2,1,No,No,No
"Sitar, Inc.",5,N/A,No,No,No
Sitch Ai LLC,1,10,No,No,No
"Site Ware Technologies, Inc.",2,3,No,No,No
"Site, L.L.C.",3,10,No,No,No
"Site-Specific Technology Development Group, Inc.",4,N/A,No,No,No
SiteJabber,2,2,No,No,No
Sitek Research Laboratories,3,N/A,No,No,No
"Siteone Therapeutics, Inc.",10,8,No,No,No
SITES,1,1,No,No,No
Sitime Corporation,1,185,No,No,No
"Sitration, Inc.",3,1,No,No,No
SITSCAPE INC.,3,20,No,No,No
SITUS LOGIC,5,5,No,No,No
"SIVANANTHAN LABORATORIES, INC.",35,30,No,No,No
SiVEC Biotechnologies LLC,3,4,Yes,No,No
SIWA BIOTECH CORPORATION,1,N/A,No,No,No
"Siwave, Inc.",8,25,No,No,No
Six Sigma Analytics,1,1,No,No,No
Six Star Services II Inc.,1,4,No,No,No
Sixal Inc,3,2,No,No,No
"SIXONE SOLUTIONS, LLC",1,2,Yes,No,No
"Sixpoint Materials, Inc.",9,N/A,No,No,No
"SIXTYSEVEN KILOHERTZ, INC.",4,N/A,No,No,No
SJT Micropower,9,4,No,No,No
SK Infrared LLC,19,8,No,No,Yes
Skagit System Cooperative,1,N/A,No,No,No
SKAION CORPORATION,1,4,No,No,No
"Skalar Instruments, Inc.",1,N/A,No,No,No
Skantek Technologies Inc,1,50,No,No,No
"SKAYL, LLC",4,22,No,No,No
SKC POWERTECH INC,4,4,No,No,No
Skeletal Assessment Services,2,8,No,No,No
"Skelmet, Inc.",1,4,Yes,No,No
"Sketchbox, Inc",5,15,No,No,No
"Skeyeon, Inc.",1,9,No,No,No
SKEYES UNLIMITED CORP.,4,3,No,No,No
"SKIAMETRICS, INC.",6,1,No,No,No
"Skilled Systems, Inc.",3,2,No,No,No
"SKILLPOWER, INC.",1,4,No,No,No
"Skin Science Institute, Inc.",3,N/A,No,No,No
SkinAxis LLC,1,3,Yes,No,No
"SKINETICS BIOSCIENCE, LLC",2,N/A,No,No,No
Skion Corp.,7,22,No,No,No
"Skip Technology, Inc.",1,2,No,No,No
SKOLD TECHNOLOGY,3,N/A,No,No,No
SKOLEX BIOTECHNOLOGIES,1,3,No,No,No
Skookoo LLC,1,2,No,No,No
SKOTTUN RESEARCH,2,N/A,No,No,No
Skroot Laboratory Inc.,2,8,No,No,No
"SKT2, LLC",1,15,No,No,No
Skuld LLC,1,3,Yes,No,No
Skw Corp,7,12,No,No,No
Sky Computers Inc,2,80,No,No,No
"Sky High RPA&#039;s, LLC",1,N/A,No,No,No
SKY PARK LABS LLC,2,4,No,No,No
Sky Quantum Inc,1,2,No,No,No
"SKY RESEARCH, INC.",12,78,No,No,No
"SKY SIGHT TECHNOLOGIES, LLC",12,7,No,No,No
Sky Technology Vehicle Design,1,N/A,No,No,No
Sky Train Corporation,1,10,Yes,Yes,Yes
SKY+ LTD.,4,6,No,No,No
Skyacht Aircraft Inc. Dba Heavy Lift Systems,1,3,No,No,No
"SKYBRIDGE PHARMACEUTICALS, INC.",1,N/A,No,No,No
SKYCOOL SYSTEMS INC.,1,2,No,No,No
"SKYDEX TECHNOLOGIES, INC.",2,25,No,No,No
"Skydio, Inc.",2,85,No,No,No
Skydweller Us Inc.,8,120,No,No,No
Skyfront Corp.,1,5,No,No,No
"Skyfuel, Inc.",1,25,No,No,No
"SKYGIG, LLC",3,3,Yes,No,No
"Skyhaven Systems, LLC",27,7,No,No,No
Skyland Scientific Svcs Inc,1,44,No,No,No
Skylark Wireless LLC,3,17,No,No,No
SKYLIGHT INC.,3,48,No,No,Unavailable
Skyline Nav AI Inc.,1,2,No,Yes,Yes
Skyloom Global Corp.,2,23,No,No,No
"Skymantics, LLC",1,3,No,Yes,No
Skymoon R&amp;d,1,N/A,No,No,No
SKYNANO LLC,3,7,Yes,No,No
"SKYPAD TECH, INC.",4,5,No,Yes,No
"SKYRAN BIOLOGICS, INC.",1,3,No,No,No
"Skyre, Inc.",30,5,No,No,No
"SkyRunner, LLC",1,6,Yes,No,No
"Skyschedule, Inc.",2,5,No,No,No
SKYSENTRY LIMITED LIABILITY CO.,2,4,No,No,No
"SkySpecs, Inc",1,7,No,No,No
SKYSUN LLC,1,3,No,No,No
SKYVEN TECHNOLOGIES,3,5,No,Yes,Yes
"Skyward, Ltd.",16,32,No,No,No
Skywatch Information Systems,4,N/A,No,No,No
Skyways Air Transportation Inc,2,9,No,No,No
SkywriterRX,1,4,Yes,No,No
Sleep Technologies,2,N/A,No,No,No
"SLEEP-WAKE SYSTEMS, INC. (SWS)",1,N/A,No,No,No
SLEEPY HOLLOW FARM,6,N/A,Yes,No,No
"SLI, LLC",1,N/A,No,No,Yes
SLIDESOFT TECHNOLOGIES LLC,1,3,No,No,No
SLIL BIOMEDICAL CORPORATION,8,N/A,No,No,No
"Slingshot Aerospace, Inc.",5,54,No,No,No
"SLIPCHIP, LLC",2,0,Yes,No,No
"Slooh, LLC",1,15,No,No,No
Slotta Engineering Associates,2,N/A,No,No,No
SLOWAVE,4,N/A,No,No,No
"SLS, GR LLC",1,3,No,No,No
"SLS, LLC",1,1,No,No,No
"SMAHT CERAMICS, INC.",4,6,No,Yes,No
"Small Factory Innovations, Inc.",1,1,No,No,No
Small Molecule PPI Mimics LLC ,2,2,No,No,No
"SMALL MOLECULE THERAPEUTICS, INC",1,N/A,No,No,No
"Small Potatoes, Inc.",4,N/A,No,No,No
Smallfoot Llc,1,4,No,No,No
"SmalTec, International",2,3,No,No,No
"SMART &amp; COMPLETE SOLUTIONS, LLC",1,1,Yes,No,No
Smart 3D Solutions LLC,2,1,No,No,No
"Smart Activity of Daily Living, LLC",1,2,No,No,No
Smart Asset Monitoring &amp; Management Systems LLC,1,4,No,Yes,No
"Smart Biomolecules, Inc.",2,1,No,No,No
Smart Ceramics,1,N/A,No,Yes,No
Smart Diagnostics Systems LLC,2,8,No,No,Yes
"Smart Dispensing Devices, Inc.",1,2,No,No,No
"Smart Electric Grid, LLC",3,4,No,Yes,No
SMART ENGINEERING,1,0,No,No,No
"SMART FLIP, INC.",1,10,Unavailable,Unavailable,Unavailable
SMART GIRLS HQ LLC,1,3,Yes,No,No
SMART HEALTH BEACONS LLC,1,3,No,No,No
"Smart Information Flow Technologies, LLC",77,45,No,No,No
Smart Instruments,2,4,No,No,No
Smart Machines,1,1,No,No,No
Smart Material Design,1,3,No,No,No
"Smart Material Solutions, Inc.",6,3,No,No,No
SMART Pad LLC,2,1,No,No,No
Smart Polymers Research Corporation,7,N/A,Yes,No,No
Smart Security Systems LLC,2,3,No,No,No
"SMART SOFTWARE, INC.",5,17,No,No,No
"SMART SURFACE DESIGNS, LLC",2,0,No,No,No
Smart Systems Technologies Incorporated,1,2,No,No,No
Smart Systems Technology,3,10,No,No,No
"SMART VISION WORKS, INC.",2,28,No,No,No
Smart Walls Construction LLC,2,4,No,Yes,No
Smart Yields Inc.,1,5,No,Yes,Yes
SmartBot360,3,2,No,No,No
Smartcard International Inc,1,15,No,No,No
"SMARTCELLS, INC.",8,N/A,No,No,Yes
Smartek,1,1,No,Yes,No
smartenergy ltd.,1,N/A,Yes,No,No
