Company Name,Experience With SBIR Program
"Simis Labs, Inc.",1
"Simkin, Inc",1
"Simm Associates, Inc.",1
SIMmersion L.L.C.,26
SIMMETRIX INC.,49
"SIMMTEC, INC.",2
Simnet,1
SIMONPIETRI ENTERPRISES LLC,4
Simons J C &amp; Assocs,1
"SIMONS, LI AND ASSOCIATES INC.",1
Simoysis,1
SIMPACT LLC,1
"SIMPETUS, LLC",2
"SIMPEX TECHNOLOGIES, INC.",16
"SIMPHOTEK, INC.",7
SIMPLE TECHNOLOGY SOLUTIONS INC.,2
"Simple Technology, Inc.",1
"SimpleC, LLC",2
SimpleSense Inc.,5
SimpleWater,1
SIMPLEX MANUFACTURING CO,1
Simplex Scientific,1
SIMPLX PHARMACEUTICALS,1
"Simplyvital Health, Inc.",2
Simpore Inc.,11
"SIMPRES, INC.",2
"Simpson Weather Associates, Inc.",8
"SIMQUEST INTERNATIONAL, LLC ",43
SIMS BROTHERS INCORPORATED,2
Simtex Inc.,1
"Simtrs, &quot;LLC&quot;",2
SIMTUNES,2
"Simula, Inc.",31
Simulated Inanimate Models LLC,3
Simulation &amp; Software,1
Simulation Engineering Technol,1
Simulation Plus,2
Simulation Resources Inc.,2
SIMULATION TECHNOLOGIES INC,17
"SIMULATION TECHNOLOGY &amp; APPLIED RESEARCH, INC.",21
"Simulations Plus, Inc.",2
"SIMULATIONS, LLC",4
"SimulConsult, Inc.",5
Simulex Inc.,3
Simultac LLC,2
"SIMULTEL, INC.",2
"SIMULUTION, INC.",5
Simutech,3
Simuvision/gemini Technology,1
"SimVentions, Inc.",37
"SIMWRIGHT, INC.",23
"SIMX, INC",10
Sina Investments,1
"SINC, INC.",2
"Sinclair Optics, Inc.",2
"Sindre Metals, Inc. ",1
Sine Nomine Associates,1
Sineograph Corpon,1
"SINGLE ORGANISM SOFTWARE, INC",1
"SINGLE PIXEL BIOMEDICAL, INC.",1
SingletO2 Therapeutics LLC ,3
"SINGULARITY - INTELLIGENCE AMPLIFIED, LLC",1
"Singularity Energy, Inc.",1
"SINGULEX, INC.",4
Sinha S &amp; Assocs Inc,5
SINHATECH,4
Sinmat Inc,42
Sinnar Associates,2
"SinnovaTek, Inc.",3
Sinode,2
Sinoora Inc.,4
"Sinopia Biosciences, Inc.",10
"Sinor, Daniel",1
"Sinovia Technologies, Inc.",6
"Sintact Medical Systems, Inc",2
Sintex Corp,1
"Sinton Consulting, Inc.",2
"SINTX Technologies, Inc.",11
"SinWaves, Inc.",2
"SIO2 Medical Products, Inc.",1
SION POWER,3
"SIONYX, INC.",4
Siorah Incorporated,1
SioTeX Corporation ,2
SIOUX MANUFACTURING CORPORATION,7
SIPPA Solutions LLC,3
"SIPPICAN, INC",9
Siprosys,1
Sirad Inc,1
"SIRENAS MARINE DISCOVERY, LLC",1
"SIRGA ADVANCED BIOPHARMA, INC.",3
Siris Laboratorys,1
Sirius Thinking Ltd,13
"Sirnaomics, Inc.",5
"SIRNAX, Inc.",1
SIROM SCIENTIFIC SOLUTIONS LLC,2
"Sironix Renewables, Inc.",5
"SIRPANT IMMUNOTHERAPEUTICS, INC.",1
Sirtris Pharmaceuticals,1
Sisa Phamaceutical,3
"SiSigray, Inc",1
"Sisk Rifles Manufacturing, LLC",1
SISOM Thin Films LLC,1
"Sistine Solar, Inc.",1
Sisu,2
"Sitar, Inc.",5
Sitch Ai LLC,1
"Site Ware Technologies, Inc.",2
"Site, L.L.C.",3
"Site-Specific Technology Development Group, Inc.",4
SiteJabber,2
Sitek Research Laboratories,3
"Siteone Therapeutics, Inc.",10
SITES,1
Sitime Corporation,1
"Sitration, Inc.",3
SITSCAPE INC.,3
SITUS LOGIC,5
"SIVANANTHAN LABORATORIES, INC.",35
SiVEC Biotechnologies LLC,3
SIWA BIOTECH CORPORATION,1
"Siwave, Inc.",8
Six Sigma Analytics,1
Six Star Services II Inc.,1
Sixal Inc,3
"SIXONE SOLUTIONS, LLC",1
"Sixpoint Materials, Inc.",9
"SIXTYSEVEN KILOHERTZ, INC.",4
SJT Micropower,9
SK Infrared LLC,19
Skagit System Cooperative,1
SKAION CORPORATION,1
"Skalar Instruments, Inc.",1
Skantek Technologies Inc,1
"SKAYL, LLC",4
SKC POWERTECH INC,4
Skeletal Assessment Services,2
"Skelmet, Inc.",1
"Sketchbox, Inc",5
"Skeyeon, Inc.",1
SKEYES UNLIMITED CORP.,4
"SKIAMETRICS, INC.",6
"Skilled Systems, Inc.",3
"SKILLPOWER, INC.",1
"Skin Science Institute, Inc.",3
SkinAxis LLC,1
"SKINETICS BIOSCIENCE, LLC",2
Skion Corp.,7
"Skip Technology, Inc.",1
SKOLD TECHNOLOGY,3
SKOLEX BIOTECHNOLOGIES,1
Skookoo LLC,1
SKOTTUN RESEARCH,2
Skroot Laboratory Inc.,2
"SKT2, LLC",1
Skuld LLC,1
Skw Corp,7
Sky Computers Inc,2
"Sky High RPA&#039;s, LLC",1
SKY PARK LABS LLC,2
Sky Quantum Inc,1
"SKY RESEARCH, INC.",12
"SKY SIGHT TECHNOLOGIES, LLC",12
Sky Technology Vehicle Design,1
Sky Train Corporation,1
SKY+ LTD.,4
Skyacht Aircraft Inc. Dba Heavy Lift Systems,1
"SKYBRIDGE PHARMACEUTICALS, INC.",1
SKYCOOL SYSTEMS INC.,1
"SKYDEX TECHNOLOGIES, INC.",2
"Skydio, Inc.",2
Skydweller Us Inc.,8
Skyfront Corp.,1
"Skyfuel, Inc.",1
"SKYGIG, LLC",3
"Skyhaven Systems, LLC",27
Skyland Scientific Svcs Inc,1
Skylark Wireless LLC,3
SKYLIGHT INC.,3
Skyline Nav AI Inc.,1
Skyloom Global Corp.,2
"Skymantics, LLC",1
Skymoon R&amp;d,1
SKYNANO LLC,3
"SKYPAD TECH, INC.",4
"SKYRAN BIOLOGICS, INC.",1
"Skyre, Inc.",30
"SkyRunner, LLC",1
"Skyschedule, Inc.",2
SKYSENTRY LIMITED LIABILITY CO.,2
"SkySpecs, Inc",1
SKYSUN LLC,1
SKYVEN TECHNOLOGIES,3
"Skyward, Ltd.",16
Skywatch Information Systems,4
Skyways Air Transportation Inc,2
SkywriterRX,1
Sleep Technologies,2
"SLEEP-WAKE SYSTEMS, INC. (SWS)",1
SLEEPY HOLLOW FARM,6
"SLI, LLC",1
SLIDESOFT TECHNOLOGIES LLC,1
SLIL BIOMEDICAL CORPORATION,8
"Slingshot Aerospace, Inc.",5
"SLIPCHIP, LLC",2
"Slooh, LLC",1
Slotta Engineering Associates,2
SLOWAVE,4
"SLS, GR LLC",1
"SLS, LLC",1
"SMAHT CERAMICS, INC.",4
"Small Factory Innovations, Inc.",1
Small Molecule PPI Mimics LLC ,2
"SMALL MOLECULE THERAPEUTICS, INC",1
"Small Potatoes, Inc.",4
Smallfoot Llc,1
"SmalTec, International",2
"SMART &amp; COMPLETE SOLUTIONS, LLC",1
Smart 3D Solutions LLC,2
"Smart Activity of Daily Living, LLC",1
Smart Asset Monitoring &amp; Management Systems LLC,1
"Smart Biomolecules, Inc.",2
Smart Ceramics,1
Smart Diagnostics Systems LLC,2
"Smart Dispensing Devices, Inc.",1
"Smart Electric Grid, LLC",3
SMART ENGINEERING,1
"SMART FLIP, INC.",1
SMART GIRLS HQ LLC,1
SMART HEALTH BEACONS LLC,1
"Smart Information Flow Technologies, LLC",77
Smart Instruments,2
Smart Machines,1
Smart Material Design,1
"Smart Material Solutions, Inc.",6
SMART Pad LLC,2
Smart Polymers Research Corporation,7
Smart Security Systems LLC,2
"SMART SOFTWARE, INC.",5
"SMART SURFACE DESIGNS, LLC",2
Smart Systems Technologies Incorporated,1
Smart Systems Technology,3
"SMART VISION WORKS, INC.",2
Smart Walls Construction LLC,2
Smart Yields Inc.,1
SmartBot360,3
Smartcard International Inc,1
"SMARTCELLS, INC.",8
Smartek,1
smartenergy ltd.,1
"Smarter Reality, LLC",4
SMARTGAIT LLC,1
"Smartools, LLC",1
"SMARTPIXEL, INC.",1
smartRealm LLC,1
SmartSpark,5
SMARTTEC INC,1
"SmartWear, LLC",8
SMARTY EARS LLC,1
SmartyPAL Inc.,2
SMD Corporation,7
"Smd, Inc.",5
SMI GROUP,1
"SMILEML, INC.",1
"SMILEX, INC.",2
SMITH &amp; CO.,2
Smith Advanced Technology Mate,1
"Smith, Adams &amp; Associates, L.L.C.",1
"Smith-root, Inc.",1
Smithers Medical Products Inc.,1
"SMK PLANTS, LLC",2
"SMOKECLINIC, INC.",1
SMS Consulting,2
"SNA International, LLC",2
"Snake Creek Lasers, LLC",7
"Snap Technologies, Inc.",1
"Snapdragon Chemistry, Inc.",3
"Snapperfarm, Inc.",3
"Snibbe Interactive, Inc.",1
"Snider Technology, Inc.",1
"SNOASIS MEDICAL, INC.",1
"SNORKEL AI, INC",2
"SNOWDON PHARMACEUTICALS, INC.",3
"SNVC, L.C.",1
Snyder Seed Corporation,3
"Soair, LLC",1
SOAL TECHNOLOGIES LLC,4
"Soane Biosciences, Inc.",7
SOAR TECHNOLOGY INC,217
"Sober Grid, Inc.",7
SOCIAL SCIENCES INNOVATIONS CORPORATION,41
SOCIAL SOLUTIONS INTERNATIONAL,6
Social Solutions LLC,2
SOCIAL VOTER LABS LLC,1
Socialtrendly Inc.,1
Sociometrics Corporation,108
"SOCRATECH, LLC",8
Socrates Biosciences Inc,1
Socrative Inc,1
"Soctera, Inc.",1
"SOFAR Acoustics, LLC",5
"Sofie Biosciences, Inc. ",10
"SOFT FLOW, INC.",1
Soft Imaging LLC,4
"Soft Sight, Inc.",3
SOFTAMP,1
Softbridge Microsystems Corp,1
SOFTCARE CLINICAL INFORMATICS,3
"SOFTEAR TECHNOLOGIES, LLC",1
"Softech, Inc.",1
"SOFTFOCAL COMPANY, INC.",2
"SOFTHREAD, INC.",1
"Softinway, Inc.",7
"SoftKrypt, LLC",1
"SOFTMAX, INC.",2
Softpat,1
"SOFTPRO TECHNOLOGIES, INC.",2
SOFTPSYCH,2
"SOFTRAY, INC.",2
"SOFTRONICS, LTD.",17
"SOFTTHOUGHT, INC.",1
SOFTWARE &amp; ELECTRICAL ENGINEERING,4
Software &amp; Engineering Associa,4
"Software And Engineering Associates, Inc. ",17
Software Architecture &amp; Engine,3
Software Compositions,5
Software Consultants Internati,3
Software Corp Of America,1
"Software Defined Technologies, Inc.",1
Software Design &amp; Analysis Inc,2
Software Development Group,3
Software Engineering &amp; Technic,1
SOFTWARE FACTORY LABS INC.,1
"Software Frameworks, Inc.",1
Software Magic,1
SOFTWARE MOTOR COMPANY,2
Software Options Inc,1
Software Outfitters Inc ,1
"Software Revolution Incorporated, The",1
"Software Safety-Critical Systems, Inc",1
Software Systems Design Inc.,2
"Software Systems Specialists,",3
Software Systems Technology In,1
"SOFTWARE TECHNIQUES, INC.",2
Software Technologies Inc,1
Software Technology &amp; Systems,2
"Softwear Automation, Inc.",1
Softwell Assocs,2
Softworld Inc.,2
SOFTWORTHY LLC,1
SOFware LLC,1
"SOHAR, INC.",42
Soil &amp; Land Use Technologies,3
Soil and Topography Information,2
"SOIL CULTURE SOLUTIONS, LLC",2
"Soil Culture Solutions, LLC (d/b/a Soilcea)",2
"SOIL DIAGNOSTICS, INC.",1
"Soild Power, Inc.",11
SOILSERDEM LLC,1
Sol-3 Resources Inc.,6
"Sol-gel Solutions, LLC",8
"SOLANO PHARMACEUTICALS, INC.",1
Solar Associates,2
"Solar Car Corp, Inc.",3
Solar Design Associates,1
Solar Dynamics LLC,1
Solar Engineering,4
Solar Fueled Products,1
Solar Junction Corporation ,1
Solar Kinetics Inc.,3
Solar Reactor Technologies Inc,1
SOLAR ROADWAYS INCORPORATED,5
Solar SEED Inc.,1
Solar Technology Research Corporation,1
"SolarBee, Inc.",1
Solarelectronics Inc.,1
Solargasoline LLC,1
"SolaRid AR, LLC.",1
Solarity,3
"SOLARMER ENERGY, INC.",4
"SOLARNO, INC",7
"Solartech Enterprises, Llc",2
"SOLAZYME, INC.",2
"Solchroma Technologies, Inc.",2
Sole Power LLC,1
SOLECTERIA CORP.,2
Solectrac LLC,1
Solenic Medical Inc,1
"Soleno Therapeutics, Inc.",2
"Solentix BioSciences, Inc.",3
SOLERS INC.,6
"SOLESTIAL, INC.",5
Solexant Corp.,1
"SOLGENE THERAPEUTICS, LLC",2
SolGro Inc.,1
SOLICULTURE INC,2
Solid Cell Inc.,3
"Solid Concepts, Inc.",5
Solid Dreams,1
Solid Fuel Energy Corpon,1
"Solid Material Solutions, LLC ",13
Solid Phase Sciences,3
Solid State Battery Incorporated,1
"Solid State Ceramics, Inc.",7
"Solid State Detection Devices, LLC",1
SOLID STATE SCIENTIFIC CORP,70
"Solid State Technologies,",1
"Solid-State Research, Inc.",3
"Solidcore Systems, Inc.",2
Soliddd Corp.,1
"SolidiaTechnologies, Inc.",1
SOLIDICA,12
Solidlite Corp,6
"Solidtech Animal Health, Inc. ",1
"Solidus Biosciences, Inc.",10
"Soligenix, Inc",11
"Soliloquy Learning, Inc.",2
SOLINAS MEDICAL INC.,3
Solipsys Corp.,5
Solis Environmental,3
Solitronics Llc,2
"SOLIXIA, INC.",1
SOLIYARN LLC,3
"Solmap Pharmaceuticals, Inc.",2
SolMem LLC,2
"SolmeteX, Inc.",1
"Solohill Engineering, Inc.",17
Solomon Park Research Labs,1
"SOLOMON TECHNOLOGIES, INC.",1
"Solon Consulting Group, Ltd.",6
"Solosystems, Inc.",1
Solox,1
SolRayo,2
Solsona Enterprise LLC,1
Solstar,1
Solstar Space Company,1
Soltaix,1
Soltanoff L &amp; Assocs,1
"SOLUBLE THERAPEUTICS, INC",3
"Solugen, Inc.",2
SOLULINK BIOSCIENCES,5
Solum,1
"SOLUS, INC.",12
Solute,18
"SOLUTION DEPOSITION SYSTEMS, INC.",3
SOLUTION ENGINEERING,1
"Solution Spray Technologies, LLC",4
SOLUTIONS LABS LLC,5
"Solutions Through Innovative Technologies, Inc.",1
"SOLUXRA, LLC ",4
"Solve Technology and Research, Inc.",4
"Solve, Inc.",3
Solvers International Inc.,1
"SOLVEXA, LLC ",1
"SolvingDynamics, Inc.",2
Solvus Global LLC,4
SomaGene Inc.,1
"Somagenics, Inc.",40
"Somalogic, Inc.",4
Somatis Sensor Solutions LLC,5
Somatix Therapy Corporation,3
"SOMATOCOR PHARMACEUTICALS, INC.",3
Somatogenetics International,2
"Somero Enterprises, Inc.",2
"Somewear Labs, Inc.",4
"Sommer Materials Research, Inc.",11
"SOMNARUS, INC.",4
"Sonalysts, Inc.",159
SONAMED CORPORATION,1
"Sonamed Technologies, LLC",1
SONANUTECH INC.,3
"SONARMED, INC.",3
Sonata Biosciences Inc,5
Sonata LLC,6
Sonata Scientific,7
"Sonatech, Inc.",6
"Sonavex, Inc.",5
SONAVI LABS INC,2
"Sonelite, Inc.",2
"SONERA MAGNETICS, INC.",1
Sonetech Corp.,9
"Soneticom, Inc.",7
"Sonetics Ultrasound, INC",5
"SONEX Enterprises, Inc.",5
Sonex Research Inc,2
SONG DIAGNOSTIC RESEARCH LLC,2
"SONIC CONCEPTS, INC.",4
"SONIC TECH, INC.",1
"Sonic Technologies, Inc.",13
Sonica LLC,2
"Sonicom, Inc.",3
"Sonicstar International, Ltd.",3
"SONIPULSE, INC.",4
"Sonistic, LLC",2
"SoniSys, LLC",2
"SoniTrack Systems, Inc.",2
"Sonitu Pharmaceutical, LLC",2
Sonitus Technologies Inc.,1
"Sonivate Medical, Inc.",4
Sonix Inc.,1
SONIX MEDICAL DEVICES INC.,1
"SONNEST, INC.",1
"Sonocare, Inc.",2
"SONOCOR, INC.",1
"SONOGENE, LLC",2
"Sonokinetics, Inc",1
"Sonoma Aerospace, LLC ",2
SONOMA DESIGN GROUP,11
Sonoma Research Company,6
"Sonoma Technology, Inc.",3
"SONOMACEUTICALS, LLC",2
"SONOMEDICA, LLC",3
Sonomotion Inc.,7
SonoPlot,1
Sonoquest,1
SONORAN BIOSCIENCES INC,4
Sonoscan Inc,8
"SONOSCREW, INC.",2
Sonotech Inc.,2
SONOVAL LLC,2
"SonoVascular, Inc.",1
"Sonovol, Inc.",13
Sonsight Inc,7
Sontek Inc.,3
SONTEK/YSI INC,3
SONTRA MEDICAL CORP.,1
"SOPH-WARE ASSOC., INC.",4
Sophia Bioscience Inc,2
SOPHIA SPEIRA LLC,1
"SOPHIA WIRELESS, INC.",8
"SOPHIC SYSTEMS ALLIANCE, INC.",2
Sopris West Educational Services,6
Soraa,10
Sorbent Technologies Corp,28
Sorceron,2
"SORDAL, INC.",7
Sorensen Labs,1
"SORRENTO THERAPEUTICS, INC.",7
Sorting Technology,2
SOS Hydration Inc.,1
SOTEKCO LLC,1
"Soter Technology, LLC",2
"Soteria Biotherapeutics, Inc.",1
Soteria Mechatronics LLC,1
"Soterix Medical, Inc.",10
"Soterya, Inc.",1
"SOUND ANSWERS, INC.",5
"Sound Devices, Inc.",1
"SOUND INNOVATIONS, INC.",8
"Sound Life Sciences, Inc.",2
SOUND MEDICAL SOLUTIONS,1
Sound Pharmaceuticals Inc.,1
Soundocumentaries,2
"SoundPipe, LLC",4
SOURCE PRECISION MEDICINE,6
"Source Production &amp; Equipment Co., Inc.",4
"SOURCE SIGNAL IMAGING, INC.",24
Source Technologies Inc,2
Source Tek Inc,1
"SOUTH 8 TECHNOLOGIES, INC.",5
SOUTH BAY SCIENCE &amp; TECHNOLOGY CORP.,24
South Bend Lathe Inc,1
SOUTH BEND WOODWORKS LLC,1
South Coast Data Inc,1
"SOUTH DAKOTA HLTH TECH INNOVATIONS, INC.",18
"South Plains Biotechnology, Inc",2
"South Rampart Pharma, LLC",2
Southeast Research Associates,1
SOUTHEAST TECH INVENTURES,25
"Southeastern Biochemicals, Inc.",1
"Southeastern Insectaries, Inc.",2
Southeastern Reduction Co,2
"Southern Air Aviation, Inc",2
"Southern Aquatics, LLC",1
"SOUTHERN BIOSYSTEMS, INC.",1
Southern Biotechnology Asso.,3
Southern Cross Corp,2
"Southern Diversified Products, LLC",3
Southern Dynamic Systems,2
Southern Escape Vanillery,1
Southern Sandoval Invest. Ltd.,2
"SOUTHERN SUN BIOSYSTEMS, INC.",6
"Southie Autonomy Works, Inc.",5
Southland Fisheries Corporation,10
"Southwall Technologies, Inc.",1
Southwest Microsystems,1
SouthWest NanoTechnologies (SWeNT),4
SOUTHWEST SCIENCES INC,266
Southwest Scientific Resource,1
Southwest Services LLC,2
"Southwest Windpower, Inc.",1
Souvie Biodelivery LLC,1
SOVE Inc.,1
Sovereign Factory Systems Inc,1
Sovonics Solar Systems,1
"SOVOZ, INC.",6
"Sown To Grow, Inc.",3
"Soy Pectin, Inc.",2
Soymeds Inc,7
SP3 CORP.,6
Space And Aeronautical Science,1
Space and Defense Systems Inc.,6
Space Applications Corporation,9
"SPACE COAST COMMUNICATION SYSTEMS, INC.",1
"Space Coast Intelligent Solutions, Inc.",2
Space Coast Testing,1
"SPACE COATINGS, INC.",2
Space Components,1
Space Computer Corporation,44
Space Data Corp.,3
Space Electronics Inc.,7
Space Environment Corporation,8
"SPACE ENVIRONMENT TECHNOLOGIES, LLC",13
"SPACE EXPLORATION ENGINEERING, LLC",2
Space Foundry Inc.,3
SPACE HARDWARE OPTIMIZATION TECHNOLOGY,1
Space Hazards Applications LLC ,5
"Space Industries, Inc.",2
"Space Information Laboratories, LLC",7
SPACE INITIATIVES INC.,1
Space Instruments,10
"Space Lab Technologies, LLC",11
Space Micro Inc.,135
"Space Photonics, Inc.",35
Space Power Inc.,33
Space Products And,3
"SPACE PROJECTS, LTD.",4
"Space Propulsion Group, Inc.",6
Space Qualified Systems Corp,1
"Space Research Company LLC, The",1
Space Research Technology Inc.,2
Space Resources Extraction Technology,1
Space Science &amp; Engineering In,2
Space Sciences And Engineering LLC,1
Space Sciences Corp.,2
SPACE SCIENCES CORPORATION,5
Space Sciences Innovations INC,2
"Space Systems Analysis, Inc.",4
Space Systems Engineering Inc.,2
SPACE SYSTEMS RESEARCH CORPORATION,3
"SPACE SYSTEMS, LLC",3
Space Tech Corp,15
"Spaceborne, Inc.",19
SPACEDEV,9
SpaceFactory Inc.,1
SPACEFLIGHT SYSTEMS CORP,2
"SPACEGATE, INC.",2
"SPACEHAB GOVERNMENT SERVICES, INC.",1
"Spaceworks Enterprises, Inc.",13
"SPACEWORKS, INC.",8
Spad Engineering Co.,1
SpadXTech LLC,1
"Spalding Consulting, Inc.",1
Spang and Company,1
"Sparian Biosciences, Inc",1
Spark Biomedical Inc.,4
Spark Neuro Inc.,2
"Spark Thermionics, Inc.",11
"Spark2Flame, Inc",3
"SparkCognition, Inc.",8
Sparkle Productions,3
"SPARKS POLARIMETRY, LLC",1
SparkSense,1
Sparktech,1
Sparkting,3
"SPARKTRONICS, INC.",5
Sparta Pharmaceuticals Corp,2
Sparta Software Corporation,3
"Sparta Systems, Inc.",4
Sparta Technology Inc.,1
"Sparta, Inc.",156
SPATH ENGINEERING,1
"Spatial Cognition, LLC",2
SPATIAL DATA ANALYTICS CORPORATION,2
Spatial Data Sciences Inc,1
"SPATIAL DIGITAL SYSTEMS, INC.",3
"Spatial Genomics, Inc.",3
SPATIAL INFORMATICS GROUP LLC,1
"Spatial Information Sciences,",1
SPATIAL INTEGRATED SYSTEMS INC,6
Spatial Positioning Systems,1
Spatial Surgical LLC,3
Spatial Systems Inc,1
"Spatio Metrics, Inc.",1
SPATIOTEMPORAL INFORMATION ANALYSIS SERVICES (SIAS-GLOBAL) LLC,1
"Spauschus Associates, Inc.",3
"Speak Agent, Inc.",6
SPEAK MODalities LLC,1
"Speakez, Inc.",1
speaktomi LLC,1
"SPEAR POWER SYSTEMS, INC",2
"Spear Research, LLC",3
"Spears Assoc., Inc.",1
SPEC OPS,2
SPEC SENSORS LLC ,4
Spec-tran Corp,10
Special Aerospace Services,8
Special Illumination Systems I,3
SPECIAL MATERIALS RESEARCH &amp; TECHNOLOGY,2
SPECIAL OPERATIONS SUPPLY LLC,1
SPECIAL OPTICS,3
"Special Power Sources, LLC",6
"SPECIAL PROJECTS TEAM, LLC",3
Specialized Analysis,2
Specialized Care Company,1
"Specialties Group, Inc.",2
Specialty Biopolymers Corporation,1
"SPECIALTY DEVICES, INC.",6
SPECIALTY ENGINEERING ASSOCIATES,2
"Specialty Laboratories, Inc.",9
"Specialty Materials, Inc.",5
Specialty Microwave Products,1
Specialty Plastics Inc.,2
"Specific Diagnostics, Inc.",5
Specifica Inc.,1
Speckodyne,2
SPECKTECH INC,1
specom inc.,10
Specom Research,1
Spectabit Optics LLC,5
Spectel Company,2
SpecTIR Corporation,4
Spectra Dynamics Inc,3
"SPECTRA GROUP LIMITED, INC.",9
"Spectra Research, Inc.",104
Spectra Science Corp.,3
SPECTRA SOLUTIONS INC,4
Spectra-flow Inc,1
"SPECTRA-MAT, INC.",1
Spectra-metrics Corp,2
"Spectrabotics, LLC",4
"Spectracode, Inc.",3
SPECTRACOM CORP.,3
Spectradyn Technologies LLC,2
Spectradyne LLC,7
"SPECTRAGEN INFORMATICS, LLC",2
"SPECTRAGEN, INC.",4
"Spectragenetics, Inc.",8
"SPECTRAL ASSOC., LLC",2
"SPECTRAL ENERGETICS, INC.",1
"Spectral Energies, LLC",171
Spectral Imaging Laboratory,27
Spectral Instruments,2
Spectral Labs Incorporated,27
"Spectral Md, Inc. ",6
"SPECTRAL MOLECULAR IMAGING, INC.",4
SPECTRAL PLATFORMS INC.,3
SPECTRAL RESEARCH,1
"Spectral Sciences, Inc.",315
"Spectral Sensor Solutions, LLC",8
SpectralSight Inc.,2
Spectralytic,1
Spectranetics,3
"Spectranetix, Inc.",9
SPECTRASCAN,7
"Spectrasensors, Inc.",1
"Spectrasilk, Inc.",3
"SPECTRASONICS, INC.",8
Spectraswitch,2
SpectraWatt,1
Spectrex Corp Inc,1
"Spectric Labs, Inc.",3
Spectro Dynamic Systems,1
"Spectro Scientific, Inc. ",4
"SPECTROCON, LLC",3
"Spectroglyph, LLC",1
"SPECTROHM, INC",5
Spectron Development Laborator,32
"SPECTRON ENGINEERING, INC.",1
"Spectronix Systems, Inc.",2
SPECTROS CORPORATION,17
"SPECTROTEK, LC",3
Spectrum 2000 Inc.,1
Spectrum 39 ( S I Div),2
"SPECTRUM ASTRO, INC.",6
"Spectrum Bullpen, LLC",1
"SPECTRUM COATINGS LABORATORIES, INC.",2
Spectrum Data Inc.,2
Spectrum Dynamix. Inc.,1
Spectrum Education Group,2
"Spectrum Engineering, Inc.",1
Spectrum Hydro Technologies,1
SPECTRUM MAGNETICS LLC,17
Spectrum Management Gp Inc.,5
Spectrum Materials Inc,1
Spectrum Photonics,1
SPECTRUM PHOTONICS INC,22
SPECTRUM RESEARCH CORP.,7
Spectrum Research Inc,1
"SPECTRUM SAN DIEGO, INC.",7
Spectrum Sciences Inc,1
Spectrum Scientific,3
Spectrum Scientific Inc,3
"Spectrum Systems, Inc.",1
"SPECTRUM TECHNOLOGY GROUP, INC.",1
SPECTRUMEDIX CORPORATION,6
"Specular Theory, Inc.",1
"Speech Response Systems, Inc.",1
Speech Systems Inc,15
Speech Technology And Applied Research Corporation,26
"SPEECHGEAR, INC.",5
"SpeechVive, Inc.",1
SPEEDATECH LLC,1
Speigel And Associates,1
Spell Inc.,2
SPENCER INDUSTRIES INC,4
"SPENCER TECHNOLOGIES, INC.",19
"SpendLogic, LP",1
Spensa Technologies Inc.,3
"SPERAGEN, INC.",3
"SPERIENT, INC.",9
"SPERO DEVICES, INC.",3
"Spero Energy, Inc.",5
"Spero Therapeutics, Inc.",1
SPERRY MEDTECH INC.,1
SPG,3
Sphere Brake Defense LLC,2
"SphereBio, Inc",1
"SphereOptics, LLC",1
SphereVis LLC,1
Spherical Block LLC ,2
"SPHERICS, INC.",1
"Spheringenics, Inc. ",3
"SpheroFill, LLC",1
"Spheryx, Inc. ",5
"Sphingogene, Inc",1
Sphinx Biotechnologies Corp,1
Sphinx Pharmaceuticals,4
Sphinx Technologies Inc,1
"SPHYNKX THERAPEUTICS, LLC",2
"SPI Surgical, Inc",4
Spica Technologies Inc.,1
Spideroak Mission Systems LLC,3
Spiderwort Design,1
"SPIKEGADGETS, INC.",2
Spin Diagnostics Inc.,2
Spin Logic,2
"SPINAL SINGULARITY, INC.",2
"SpinCeutica, Inc.",3
SPINCITY,1
"Spine Align, LLC",1
"Spinefrontier, Inc.",1
"Spinethera, Inc.",1
"SpineX, Inc.",2
Spinform Industries Inc,1
Spinheat Limited,5
Spinix Corporation,6
"SPINNAKER BIOSCIENCES, INC.",1
SPINNAKER SEMICONDUCTOR,5
"Spinney Creek Shellfish, Inc.",2
"SPINOGENIX, INC",1
SPINRISE TECHNOLOGIES LLC.,1
"SPINTECH, LLC",3
"Spintellx, Inc.",1
SPINUP NANOSYSTEMS LLC,1
"Spinworks, Llc",2
SPIRA INC,1
Spiral System Instruments Inc.,1
SpiralGen,3
Spire Corporation,439
"Spire Global Subsidiary, Inc.",1
"Spire Innovations, LLC ",3
"Spire, Inc.",1
"SPIRIT LAKE CONSULTING, INC.",7
"Spiritech Advanced Products, Inc. ",22
"SPIRITUALITY NETWORK, INC., THE",2
SPIRITUS INC,1
Spirrow Therapeutics LLC,1
"SPL ENGINEERING, LTD.",1
"Splashnote Systems, Inc.",5
"SplendorStream, LLC",1
"Splice Machine, Inc.",2
"Split Biosciences, Inc.",1
SPLIT ENGINEERING LLC,6
"Split Rock Therapeutics, LLC",1
SPM Labs LLC,1
Spoke Software,1
SPORIAN MICROSYSTEMS INC,99
Sportlabs,1
"Sportsguard Laboratories, Inc.",1
SPOT CELLS LLC,1
"SPOT ON SCIENCES, LLC",4
spotLESS Materials Inc.,2
"Spotlight Graphics, Inc.",1
SpotterRF LLC,1
"SPR THERAPEUTICS, INC.",8
Spray Redux LLC,1
"Spreading Activation Technologies, LLC",1
